,1322951
199.133.225.12,3
dmf24.dev.orchestraweb.med.harvard.edu,3
apple,3
43.240.96.204,3
43.240.99.31,3
43.240.99.43,3
43.240.96.19,3
146.118.102.251,3
data.maizecode.org,3
dh135.hitchcock.org,3
10.88.5.171,3
localhost:7045,3
54.205.2.61,3
g-ka-scitech-bioinformatics-01.net.deakin.edu.au,3
cas-ie2-apollo.uoregon.edu:8080,3
ankin.info:8080,3
127.0.0.1:5438,3
gunpowder.ebi.ac.uk:9101,3
172.16.0.81,3
172.16.29.128,3
115.146.95.223,3
124.127.201.25,3
nemours.analysis.archerdx.com,3
10.200.55.37,3
88.99.100.117,3
phytozome-staging.jgi.doe.gov,3
202.116.90.36,3
data.koalagenome.org:8080,3
watson.plantphys.umu.se:17003,3
192.168.178.64,3
localhost:32784,3
147.46.224.209,2
kappa,2
184.72.134.58,2
jarvis-lab,2
ec2-184-73-92-243.compute-1.amazonaws.com,2
ec2-23-20-127-142.compute-1.amazonaws.com,2
ec2-23-22-231-112.compute-1.amazonaws.com,2
210.46.85.205,2
ec2-174-129-48-192.compute-1.amazonaws.com,2
ec2-50-17-39-230.compute-1.amazonaws.com,2
ec2-50-19-162-59.compute-1.amazonaws.com,2
ec2-23-23-17-47.compute-1.amazonaws.com,2
office.arpeggi.com,2
sean-lab,2
ec2-54-235-177-158.compute-1.amazonaws.com,2
rnaseq-sigenae.toulouse.inra.fr:9002,2
liyang-svr1:8000,2
sguizard-pgep,2
ngspipelines:9002,2
synthesis,2
192.168.100.219,2
qual1.sophiagenetics.com,2
mgtaxa-dev:8081,2
10.10.65.9,2
bicyclus-devel,2
ngspipelines-dev.toulouse.inra.fr:9007,2
ec2-54-234-208-32.compute-1.amazonaws.com,2
192.168.234.88:8080,2
vm142-9.iplantc.org:8080,2
ec2-50-16-31-11.compute-1.amazonaws.com,2
localhost:9393,2
137.43.141.165,2
ec2-54-242-65-76.compute-1.amazonaws.com,2
159.14.44.33,2
147.99.108.61:9012,2
ngspipelines-dev:9002,2
166.104.251.92,2
ec2-50-16-174-97.compute-1.amazonaws.com,2
skittles.lbl.gov,2
skittles,2
129.173.88.134:8080,2
ec2-184-73-107-104.compute-1.amazonaws.com,2
184.73.186.212,2
172.16.4.253,2
140.113.15.99,2
59.163.192.91,2
150.164.37.206,2
ec2-54-227-103-187.compute-1.amazonaws.com:8080,2
ec2-54-227-24-246.compute-1.amazonaws.com:8080,2
ec2-107-21-132-10.compute-1.amazonaws.com:8080,2
ec2-54-226-215-67.compute-1.amazonaws.com:8080,2
ec2-54-225-53-92.compute-1.amazonaws.com:8080,2
ec2-54-225-20-184.compute-1.amazonaws.com:8080,2
172.16.4.243,2
ebonytower.eeb.utoronto.ca,2
192.168.2.124,2
jbrowse-devel,2
ec2-23-20-175-169.compute-1.amazonaws.com,2
ec2-174-129-234-155.compute-1.amazonaws.com,2
ec2-54-224-252-131.compute-1.amazonaws.com,2
kineto2.biowebdb.org,2
182.162.88.48,2
iodice.niagads.upenn.edu,2
ec2-54-227-242-255.compute-1.amazonaws.com,2
ec2-23-22-40-189.compute-1.amazonaws.com:8080,2
draco.ca.sandia.gov,2
ec2-54-234-191-205.compute-1.amazonaws.com,2
ec2-50-16-21-66.compute-1.amazonaws.com:8080,2
182.162.88.35,2
182.162.88.34,2
ec2-54-221-16-8.compute-1.amazonaws.com:8080,2
202.45.185.22,2
genovo-igem.myftp.org,2
blueprint,2
10.75.28.2,2
54.235.104.119,2
db.hzau.pw,2
192.168.50.10,2
50.16.206.23,2
10.75.106.52,2
ngspipelines-sigenae.toulouse.inra.fr:9070,2
ec2-54-204-161-167.compute-1.amazonaws.com:8080,2
n92552.nbi.ac.uk,2
10.226.76.67,2
192.168.1.69,2
ec2-54-227-15-38.compute-1.amazonaws.com,2
192.168.4.142:8088,2
172.17.20.64,2
10.44.232.166:4003,2
localhost:7331,2
192.168.10.2,2
144.124.104.249,2
gbdev2,2
10.0.2.2:3000,2
cardamom.linuxd.org,2
54.254.188.131:4003,2
132.187.226.89,2
mbn.korea.ac.kr:8080,2
192.126.123.199,2
mdhs-vgalaxy.mdhs.unimelb.edu.au,2
10.16.137.99,2
www.phytozome.net,2
ec2-54-198-172-225.compute-1.amazonaws.com,2
genserver.tchpc.tcd.ie,2
isdms-dev.biotech.cdc.gov,2
192.168.56.203,2
ec2-54-81-174-103.compute-1.amazonaws.com,2
54.193.41.226,2
54.199.241.71,2
vosl,2
192.168.112.130,2
www.vigenebio.com,2
www.abc.cn,2
test.bsc.es,2
saf-cosmic.sandbox.sanger.ac.uk,2
10.88.36.194:4003,2
ec2-54-197-91-80.compute-1.amazonaws.com,2
ec2-54-227-176-231.compute-1.amazonaws.com,2
192.168.2.105,2
172.16.5.101,2
ec2-54-83-167-193.compute-1.amazonaws.com,2
172.28.10.76,2
ec2-54-208-113-120.compute-1.amazonaws.com,2
ec2-54-86-198-136.compute-1.amazonaws.com,2
ec2-54-198-127-169.compute-1.amazonaws.com,2
ec2-54-86-148-58.compute-1.amazonaws.com,2
lin6408.isis.local,2
ec2-23-20-9-239.compute-1.amazonaws.com:8080,2
argentum.bioceresgroup.local,2
192.168.100.32,2
192.168.134.194,2
bio3.uni.lu,2
10.100.137.202,2
192.168.171.46,2
160.10.46.192,2
ec2-54-88-3-26.compute-1.amazonaws.com,2
133.48.33.109,2
bipes.smu.edu.cn,2
bird,2
ir.medisapiens.com,2
192.168.1.149,2
localdocker:8080,2
130.92.155.151,2
192.168.14.112,2
asmas-macbook-pro.local,2
lin113:8080,2
133.48.62.140:8080,2
128.196.64.246,2
192.168.1.128,2
localhost:22953,2
157.92.24.244:8081,2
gloove.patricbrc.org,2
ngss:9080,2
ec2-54-166-77-250.compute-1.amazonaws.com,2
172.16.5.20,2
131.220.75.66,2
cancer.staging.sanger.ac.uk,2
137.99.47.172:8080,2
dev.wormbase.org:8002,2
192.168.1.143:8080,2
xpe-006.rndr.csd.uwo.ca,2
221.150.104.229,2
137.99.47.18:8080,2
10.192.23.202,2
127.0.0.2:8080,2
127.0.0.3:9093,2
130.56.33.201:8080,2
hwang.plasmodb.org,2
192.168.14.135,2
10.0.1.2,2
10.128.16.246,2
10.211.55.4,2
129.186.136.94,2
192.168.178.31,2
54.86.212.244,2
54.82.149.58,2
54.161.186.1,2
10.0.14.192:8080,2
pikaia.pcbi.upenn.edu:8080,2
192.168.50.121,2
uk2as251:8555,2
54.221.225.151,2
geiger.tamu.edu:10102,2
ec2-54-82-165-17.compute-1.amazonaws.com,2
iomics.appistry.com,2
130.220.210.86,2
144.124.110.198,2
10.0.1.201,2
www.rainwala.org,2
labserver,2
cl6-cosmic.sandbox.sanger.ac.uk,2
10.160.101.10,2
ec2-54-148-188-242.us-west-2.compute.amazonaws.com,2
10.120.136.149,2
10.160.101.10:8080,2
192.168.50.129,2
54.161.145.252,2
ec2-54-197-119-83.compute-1.amazonaws.com,2
77.235.253.52,2
192.168.0.172:8080,2
10.120.136.168,2
vm64-139.iplantcollaborative.org,2
172.16.28.148,2
10.220.41.148,2
yanpc,2
10.220.40.176,2
xpr-glab:8080,2
10.90.75.100,2
192.168.20.54,2
192.168.122.1,2
10.0.2.15:8080,2
155.198.109.247,2
192.168.59.103:49157,2
bionc02.eva.mpg.de:8181,2
bionc02.eva.mpg.de:8001,2
192.168.0.67:8080,2
ec2-54-186-203-115.us-west-2.compute.amazonaws.com,2
acedb.ebi.ac.uk:8080,2
192.168.137.207,2
133.26.84.97,2
192.168.91.134,2
10.240.52.98:8800,2
ec2-54-153-10-147.us-west-1.compute.amazonaws.com,2
52.0.105.100,2
bill.mcb.uconn.edu,2
192.168.0.2:8080,2
129.93.23.235,2
s109-us.ogame.gameforge.com,2
acnfp.org:49165,2
acnfp.org:49167,2
acnfp.org:49187,2
acnfp.org:49189,2
192.168.137.111,2
ec2-54-152-144-156.compute-1.amazonaws.com,2
tomoko.bio.temple.edu,2
isdms-dev-02.biotech.cdc.gov,2
10.4.19.18,2
cas-maize.cas.unt.edu,2
xpr-glab,2
gbrowse.bioinf.be,2
patricbrc.org.,2
192.168.1.57,2
54.159.173.51,2
ec2-52-5-77-232.compute-1.amazonaws.com,2
192.168.0.208,2
128.196.64.190,2
illumina-srv,2
doolittle.vetsci.usyd.edu.au,2
128.32.19.94,2
testgenomes.dictybase.org,2
128.196.64.164,2
116.76.55.208,2
ec2-54-147-213-255.compute-1.amazonaws.com,2
10.230.240.208:9999,2
52.8.93.57,2
192.168.92.128,2
gpweb24.nersc.gov:8081,2
23.30.242.65:8000,2
mmodev2.sb-roscoff.fr:8080,2
www.google.de,2
vm64-175.iplantcollaborative.org,2
vm64-219.iplantcollaborative.org,2
vm64-177.iplantcollaborative.org,2
vm64-17.iplantcollaborative.org,2
vm64-214.iplantcollaborative.org,2
vm64-201.iplantcollaborative.org,2
vm64-202.iplantcollaborative.org,2
vm64-167.iplantcollaborative.org,2
192.168.0.170,2
10.8.10.127,2
vm65-218.iplantcollaborative.org,2
vm65-204.iplantcollaborative.org,2
128.196.65.198,2
127.127.0.1:8080,2
130.56.101.189,2
bioinfo.ingm.org,2
forrestjb.ddns.net,2
54.146.169.161,2
www.phytozome.org,2
www.google.ru,2
pioneer-d2:8010,2
ec2-54-157-249-234.compute-1.amazonaws.com,2
bigbird.local,2
192.168.1.107,2
192.168.5.154,2
10.6.16.80:8080,2
192.168.11.9,2
172.17.0.65,2
172.17.0.68,2
www.google.com.mx,2
192.168.3.5,2
vm65-230.iplantcollaborative.org,2
192.168.5.202,2
browser.xenbase.org,2
phytozome.org,2
ngspipelines-sigenae.toulouse.inra.fr:9062,2
140.109.183.109,2
192.168.221.76,2
172.16.12.123,2
vm64-127.iplantcollaborative.org,2
vm64-158.iplantcollaborative.org,2
vm64-150.iplantcollaborative.org,2
vm64-152.iplantcollaborative.org,2
vm64-163.iplantcollaborative.org,2
10.55.12.58,2
122.205.64.172:8080,2
127.0.0.1:47691,2
202.185.98.28,2
192.168.2.133,2
bmxinc1.local:8820,2
breve,2
122.205.64.193:8080,2
galaxy.univ-perp.fr,2
atacama.qb3.berkeley.edu,2
28.11.141.57,2
192.168.247.128,2
192.168.237.129,2
192.168.90.126,2
127.0.0.1:7070,2
ec2-54-145-141-215.compute-1.amazonaws.com,2
172.16.4.11,2
ec2-54-157-51-229.compute-1.amazonaws.com,2
firefly.bi.up.ac.za:8085,2
10.11.210.108:8000,2
www.google.it,2
arupdev3.pieriandx.com,2
silkpathdb.swu.edu.cn,2
10.0.0.132,2
biowebprod01,2
54.149.74.18:8080,2
54.207.60.152:8080,2
10.120.138.58:8080,2
52.26.206.39,2
img-stage.jgi-psf.org,2
140.226.49.197,2
10.211.55.10:8080,2
128.196.64.155,2
128.196.64.186,2
54.172.39.151:8080,2
130.239.12.229,2
54.152.232.101:8080,2
54.208.5.28:8080,2
ec2-52-91-70-59.compute-1.amazonaws.com:8080,2
ec2-54-174-148-149.compute-1.amazonaws.com:8080,2
192.168.5.206,2
192.168.1.52:8080,2
s-az-hpcarcher,2
10.11.210.53:8080,2
kat:3030,2
192.168.56.157,2
52.10.111.195,2
localhost:5432,2
192.168.2.132:8080,2
192.168.1.38:8080,2
asgdb.org:8008,2
192.168.183.1:8080,2
gigaton.sigenae.org.,2
192.168.0.8,2
ec2-52-91-159-161.compute-1.amazonaws.com,2
210.46.85.173:8011,2
194.167.139.69,2
god.foo.org:8080,2
172.17.0.71,2
www.ic4r.org,2
192.168.59.128,2
neuroseq-web.int.janelia.org,2
vm65-165.iplantcollaborative.org,2
vm65-164.iplantcollaborative.org,2
192.168.99.100:32773,2
192.168.56.146,2
ec2-52-90-32-200.compute-1.amazonaws.com,2
jbrowser.ens-lyon.fr:82,2
bldr-dev-analysis-demo-01,2
203.101.234.178,2
www.csgenome.sggw.pl,2
ec2-54-84-165-141.compute-1.amazonaws.com,2
165.123.12.25,2
192.168.56.135,2
localhost:9092,2
ec2-52-29-104-107.eu-central-1.compute.amazonaws.com,2
ec2-52-37-212-163.us-west-2.compute.amazonaws.com,2
ec2-54-183-183-206.us-west-1.compute.amazonaws.com:8080,2
ec2-54-183-184-255.us-west-1.compute.amazonaws.com:8080,2
sgd-ng1.stanford.edu,2
localhost:8008,2
ec2-54-161-234-149.compute-1.amazonaws.com,2
ridley.uv.es:8080,2
192.168.56.171,2
vm65-170.iplantcollaborative.org,2
0.0.0.0:32770,2
172.16.1.16:9988,2
localhost:8787,2
www.consorciopesquisacafe.com.br,2
10.75.106.4,2
mars.capitolium.net:9988,2
10.0.0.17,2
localhost:32,2
www.peanutbase.com,2
10.200.55.26,2
52.37.5.70:8081,2
133.48.62.150:8000,2
myjbrowse.com,2
ec2-54-86-48-181.compute-1.amazonaws.com,2
52.48.198.130:8099,2
10.177.80.52,2
52.48.198.130:8000,2
52.48.198.130:8015,2
52.48.198.130:8005,2
52.48.198.130:8030,2
52.48.198.130:8012,2
192.168.0.16,2
192.168.147.158,2
25.104.102.230,2
128.196.64.59,2
127.0.0.1:10080,2
ec2-54-157-23-122.compute-1.amazonaws.com,2
ec2-54-197-194-135.compute-1.amazonaws.com,2
10.24.15.10,2
128.206.129.194,2
nagrp5.ansci.iastate.edu:2211,2
155.100.217.34,2
hpc2,2
cassbase.org,2
192.168.99.100:32789,2
192.168.78.129:1339,2
ec2-52-207-245-18.compute-1.amazonaws.com,2
ec2-54-237-222-18.compute-1.amazonaws.com,2
fahcdevqa.pdx.aws,2
vm65-174.iplantcollaborative.org,2
localhost:8057,2
localhost:8062,2
localhost:8066,2
localhost:8068,2
localhost:8105,2
old-gander.wustl.edu,2
localhost:32769,2
192.168.1.22,2
qcloud.biochen.com,2
172.26.30.120,2
192.168.1.4:8000,2
ec2-54-89-142-119.compute-1.amazonaws.com,2
172.26.30.120:8080,2
ec2-54-172-143-1.compute-1.amazonaws.com,2
nlfij-s3003:8080,2
ec2-52-41-61-38.us-west-2.compute.amazonaws.com,2
demo.sanbi.ac.za:8080,2
10.8.10.64,2
ec2-107-21-85-13.compute-1.amazonaws.com,2
www.skychristmasstocking.com,2
164.125.233.58,2
ec2-52-38-121-18.us-west-2.compute.amazonaws.com,2
ec2-107-21-12-145.compute-1.amazonaws.com,2
localhost:2380,2
10.85.8.182:8080,2
172.20.241.84:8080,2
ec2-54-224-234-187.compute-1.amazonaws.com,2
vollbrechtlab.gdcb.iastate.edu,2
bldr-tst-analysis-08,2
dgvbrowser.uab.es,2
solyc.solgenomics.net,2
121.196.214.184,2
10.26.25.53,2
ec2-54-157-14-77.compute-1.amazonaws.com,2
172.28.1.100,2
115.146.86.2,2
10.96.114.33:8080,2
130.239.12.232:8099,2
192.168.20.121,2
rkalv058751.kau.roche.com,2
webapps1.dfci.harvard.edu,2
localhost:2222,2
ec2-52-90-15-99.compute-1.amazonaws.com,2
52.210.177.116:10016,2
52.210.177.116:10009,2
s3.computational.bio.uni-giessen.de,2
192.168.122.160:8080,2
bldr-rnd-analysis02,2
10.1.8.120:8080,2
sangenixcommunity.persistent.co.in:8443,2
158.109.215.162,2
localhost:2223,2
ec2-54-213-60-165.us-west-2.compute.amazonaws.com:8080,2
192.168.0.6,2
ec2-52-26-217-139.us-west-2.compute.amazonaws.com:8080,2
ec2-54-158-132-168.compute-1.amazonaws.com,2
10.189.28.143:8000,2
192.168.101.121,2
phantomjscloud.com,2
35.8.203.97,2
ec2-35-160-176-168.us-west-2.compute.amazonaws.com,2
ec2-52-64-198-214.ap-southeast-2.compute.amazonaws.com,2
10.189.144.111:8000,2
dgzblmr.solgenomics.net,2
10.189.140.221:8000,2
ec2-52-63-255-136.ap-southeast-2.compute.amazonaws.com,2
lxwsdkc002.phibred.com,2
192.168.100.10,2
172.16.2.210:8443,2
ec2-54-84-103-103.compute-1.amazonaws.com:8080,2
usav1svgend02:8080,2
galaxy-tut.genome.edu.au,2
ec2-54-93-163-165.eu-central-1.compute.amazonaws.com,2
10.22.58.208,2
vre.multiscalegenomics.eu,2
ec2-35-160-224-189.us-west-2.compute.amazonaws.com,2
ec2-54-146-131-119.compute-1.amazonaws.com,2
172.17.246.179,2
mega0.sysbiol.private.cam.ac.uk,2
43.240.99.41,2
130.56.254.135,2
127.0.0.1:60387,2
146.118.102.30,2
146.118.102.253,2
127.0.0.1:56957,2
172.16.130.211,2
findfusions.org,2
ec2-54-225-0-173.compute-1.amazonaws.com,2
corallimorpharia.reefgenomics.org,2
www.ftp.solgenomics.net,2
10.125.140.79,2
52.67.207.203,2
192.168.50.160,2
134.192.156.202,2
dev.wormbase.org:9020,2
peanutbase.com,2
183.3.136.110:81,2
65.254.111.55:8080,2
35.8.120.44,2
10.1.10.35:8080,2
aphrodite:8081,2
mediadb.peanutbase.com,2
10.8.10.62,2
ngspipelines2.toulouse.inra.fr:9014,2
172.20.20.14:2224,2
ngspipelines2.toulouse.inra.fr:9011,2
optiplex.cornut.org:8989,2
129.194.96.229:9997,2
t.solgenomics.net,2
medicago.toulouse.inra.fr,2
192.168.100.146,2
ec2-54-237-201-240.compute-1.amazonaws.com,2
c66f2fd2.ngrok.io,2
ac7faf23.ngrok.io,2
s7.bi.noble.org:8080,2
aphrodite:3001,2
52.32.150.252,2
bioinf.yzu.edu.cn:8080,2
osono.hci.utah.edu,2
192.168.122.198,2
115.156.162.250,2
sjcbioint.driscolls.com:82,2
172.20.20.235:8080,2
133.28.110.100:8199,2
analysis.tch.harvard.edu,2
202.197.61.233,1
10.90.137.172,1
10.10.65.2,1
172.20.20.210,1
67.202.53.243,1
67.202.6.104,1
ec2-23-21-16-74.compute-1.amazonaws.com,1
ec2-50-16-60-115.compute-1.amazonaws.com,1
ec2-75-101-173-104.compute-1.amazonaws.com,1
ec2-107-22-76-231.compute-1.amazonaws.com,1
ec2-54-242-6-175.compute-1.amazonaws.com,1
vnc,1
biolinux,1
research-portal-d.monsanto.com,1
192.168.1.85,1
115.115.68.69,1
192.168.100.29,1
ariesepigenomics.org.uk,1
vnc.rothamsted.ac.uk,1
dev.cichlid.umd.edu,1
23.20.243.134,1
140.221.92.12,1
ec2-107-21-163-86.compute-1.amazonaws.com,1
131.111.45.171,1
ec2-174-129-148-191.compute-1.amazonaws.com,1
bbcf-serv02.epfl.ch,1
ec2-54-234-143-189.compute-1.amazonaws.com,1
rnaseq-sigenae:9051,1
www.dcc.fc.up.pt,1
193.2.72.39,1
ec2-50-16-119-146.compute-1.amazonaws.com,1
ec2-50-16-42-95.compute-1.amazonaws.com,1
ec2-50-16-106-105.compute-1.amazonaws.com,1
maniatislab.columbia.edu,1
www,1
ec2-54-242-182-67.compute-1.amazonaws.com:8080,1
ec2-23-22-25-115.compute-1.amazonaws.com,1
merlot,1
ec2-23-22-188-104.compute-1.amazonaws.com,1
147.229.14.200,1
ec2-54-229-58-40.eu-west-1.compute.amazonaws.com,1
ec2-54-229-58-105.eu-west-1.compute.amazonaws.com,1
ec2-54-229-55-106.eu-west-1.compute.amazonaws.com,1
132.235.14.151,1
ec2-54-234-83-182.compute-1.amazonaws.com,1
ec2-23-21-34-2.compute-1.amazonaws.com,1
128.249.42.223,1
ec2-50-16-106-196.compute-1.amazonaws.com,1
afra.dev,1
ec2-107-22-59-174.compute-1.amazonaws.com,1
129.130.114.233:8080,1
10.88.36.30:8080,1
84.237.21.152,1
ec2-54-242-221-231.compute-1.amazonaws.com:8080,1
janus-domu-biotools.igfl.ens-lyon.fr:8080,1
147.99.108.61:9007,1
10.164.179.6,1
ec2-54-242-224-194.compute-1.amazonaws.com,1
nmdbio,1
ec2-23-20-153-76.compute-1.amazonaws.com,1
115.146.94.245:8080,1
128.196.142.60,1
150.67.112.101,1
147.99.108.68:9002,1
myzus.genouest.org,1
ec2-54-226-154-219.compute-1.amazonaws.com:8080,1
ec2-54-226-171-141.compute-1.amazonaws.com:8080,1
10.30.3.10,1
ec2-50-19-166-112.compute-1.amazonaws.com:8080,1
ec2-54-227-44-6.compute-1.amazonaws.com,1
ec2-54-227-44-6.compute-1.amazonaws.com:8080,1
ec2-54-227-51-144.compute-1.amazonaws.com,1
kamchatica.seselab.org,1
10.30.3.16:8080,1
138.37.58.72,1
p53:9000,1
www.sinin.kps.ku.ac.th,1
pipadev:10180,1
hansool,1
test.sophiagenetics.com,1
ec2-54-242-53-26.compute-1.amazonaws.com,1
192.168.225.100:8100,1
acweb.qatar-med.cornell.edu,1
193.24.80.246,1
deei-bio05.kws.de,1
1.245.107.109,1
192.168.0.3:8080,1
ec2-54-234-223-118.compute-1.amazonaws.com:8080,1
ec2-54-226-188-130.compute-1.amazonaws.com:8080,1
ec2-54-224-170-177.compute-1.amazonaws.com:8080,1
ec2-54-227-149-111.compute-1.amazonaws.com,1
ec2-54-227-150-9.compute-1.amazonaws.com:8080,1
ec2-54-227-169-9.compute-1.amazonaws.com:8080,1
ec2-54-227-12-225.compute-1.amazonaws.com:8080,1
54.227.149.101:8080,1
ec2-54-227-166-131.compute-1.amazonaws.com:8080,1
ec2-184-72-134-3.compute-1.amazonaws.com:8080,1
137.248.176.193,1
ec2-54-234-251-118.compute-1.amazonaws.com,1
ec2-54-211-41-202.compute-1.amazonaws.com,1
ec2-174-129-126-13.compute-1.amazonaws.com,1
192.168.50.6,1
129.130.115.61:8080,1
134.245.171.54,1
192.168.88.100:8000,1
irb.pagekite.me,1
aviangenomes.net,1
184.72.214.52,1
192.168.2.125,1
api.markup.io,1
ec2-54-221-27-125.compute-1.amazonaws.com,1
jurgen.local:8081,1
ec2-184-72-164-57.compute-1.amazonaws.com,1
0.0.0.0:9000,1
musab,1
ec2-54-224-7-205.compute-1.amazonaws.com:8080,1
ec2-54-211-123-168.compute-1.amazonaws.com,1
140.221.85.85,1
ec2-54-221-171-106.compute-1.amazonaws.com,1
ec2-54-221-171-106.compute-1.amazonaws.com:8080,1
ec2-54-237-103-15.compute-1.amazonaws.com,1
app.genomearchitect.org,1
ec2-54-221-16-8.compute-1.amazonaws.com,1
ec2-50-16-121-184.compute-1.amazonaws.com,1
ec2-50-16-121-184.compute-1.amazonaws.com:8080,1
ec2-54-242-19-237.compute-1.amazonaws.com,1
10.10.62.80,1
ec2-54-221-63-110.compute-1.amazonaws.com,1
ec2-107-20-110-159.compute-1.amazonaws.com,1
www.zoology.ubc.ca,1
maize-test.jcvi.org,1
ec2-50-16-82-35.compute-1.amazonaws.com,1
by-oncgeex.bayer-ag.com:3000,1
ec2-54-237-53-49.compute-1.amazonaws.com,1
ec2-54-226-164-126.compute-1.amazonaws.com,1
ec2-67-202-4-122.compute-1.amazonaws.com:8080,1
192.168.50.10:8080,1
10.226.78.70,1
192.168.7.108:8080,1
ec2-54-237-8-213.compute-1.amazonaws.com,1
144.92.92.126:8003,1
115.146.84.167:8080,1
onosbaal.us.es,1
gmod.ngsbio.us,1
lxjh062.phibred.com,1
ec2-50-16-54-73.compute-1.amazonaws.com,1
182.162.88.29,1
ec2-54-204-191-162.compute-1.amazonaws.com:8080,1
whis.caltech.edu,1
ec2-54-204-252-158.compute-1.amazonaws.com:8080,1
ento.njau.edu.cn,1
ec2-107-21-157-185.compute-1.amazonaws.com,1
ec2-54-196-72-105.compute-1.amazonaws.com,1
ec2-54-226-55-130.compute-1.amazonaws.com,1
gmod-dev1.sapphirefuel.com,1
bioinf.gen.tcd.ie.ezproxy.liv.ac.uk,1
10.128.35.25,1
jgm-cssc,1
ctjbrowse01,1
pipeline.mitescreations.com,1
108.166.222.24,1
192.168.1.101:8000,1
130.238.82.8:8080,1
secure.plantbreeding.nl,1
ec2-54-254-182-163.ap-southeast-1.compute.amazonaws.com:4003,1
gateway,1
ec2-54-197-56-56.compute-1.amazonaws.com,1
transplantdb,1
54.201.218.50,1
www.iomics.in:8072,1
144.173.147.149,1
128.175.253.247,1
beta.phytozome.net:8084,1
tute1.usc.edu,1
localhost:9980,1
150.209.97.66:8080,1
10.88.36.65:4010,1
128.196.142.13,1
bgcmaster.crii.org:7080,1
ec2-54-254-252-221.ap-southeast-1.compute.amazonaws.com,1
ec2-54-254-252-222.ap-southeast-1.compute.amazonaws.com,1
ec2-54-254-252-191.ap-southeast-1.compute.amazonaws.com,1
ec2-54-254-253-68.ap-southeast-1.compute.amazonaws.com,1
ec2-54-254-227-78.ap-southeast-1.compute.amazonaws.com,1
ec2-54-255-129-59.ap-southeast-1.compute.amazonaws.com,1
ec2-54-80-135-206.compute-1.amazonaws.com,1
149.155.212.240,1
147.99.108.61:9074,1
doe-sys76.ag.cornell.edu,1
ec2-54-80-1-160.compute-1.amazonaws.com,1
ec2-23-22-145-185.compute-1.amazonaws.com,1
danal.patricbrc.org,1
www.trialomics.com,1
yafengmbp,1
ec2-184-72-219-192.compute-1.amazonaws.com,1
10.226.76.97,1
www.hardsextube.com,1
nextgen-bus-uat-01.biotech.cdc.gov,1
scilife-47-158.scilifelab.uu.se,1
ec2-54-198-63-92.compute-1.amazonaws.com,1
ec2-54-227-193-218.compute-1.amazonaws.com,1
192.168.11.129,1
54.197.199.155,1
54.238.154.27,1
br0276,1
bsu-srv,1
ec2-54-198-143-198.compute-1.amazonaws.com,1
ec2-54-221-97-15.compute-1.amazonaws.com,1
ec2-107-22-137-65.compute-1.amazonaws.com,1
ec2-54-221-83-76.compute-1.amazonaws.com,1
172.16.5.42:4003,1
vesuvio.crg.es,1
54.237.165.224,1
lxjh119.phibred.com,1
10.36.0.124,1
gb2.fungalgenomes.org,1
ec2-50-16-144-189.compute-1.amazonaws.com,1
localhost:5050,1
192.168.2.11,1
sacibase,1
bigbird.duhs.duke.edu,1
54.211.105.223,1
54.86.75.174,1
ec2-54-205-16-44.compute-1.amazonaws.com,1
ec2-50-19-20-30.compute-1.amazonaws.com,1
ec2-54-208-213-100.compute-1.amazonaws.com,1
ec2-54-86-209-51.compute-1.amazonaws.com,1
ec2-54-84-35-233.compute-1.amazonaws.com,1
ec2-54-86-200-103.compute-1.amazonaws.com,1
54.86.126.194,1
ec2-54-208-228-229.compute-1.amazonaws.com,1
ec2-54-197-82-146.compute-1.amazonaws.com,1
23.23.66.59,1
ec2-54-208-171-208.compute-1.amazonaws.com,1
igp-test.bhc.cnb:3000,1
10.126.33.44,1
kiri.lab.nig.ac.jp,1
ngspipelines-sigenae.toulouse.inra.fr:9054,1
ec2-54-81-78-243.compute-1.amazonaws.com,1
10.44.233.61,1
plantstress-pereira.uark.edu,1
lin6409.isis.local,1
ec2-23-23-230-64.compute-1.amazonaws.com,1
ec2-107-23-212-184.compute-1.amazonaws.com,1
ec2-107-23-227-4.compute-1.amazonaws.com,1
ec2-54-85-139-115.compute-1.amazonaws.com,1
23.20.156.52,1
lin111.isisph.com:8080,1
ec2-54-88-45-193.compute-1.amazonaws.com,1
kiri,1
love.patricbrc.org,1
10.1.12.31:8080,1
128.196.64.153,1
birdbeta,1
pg6-cosmictest.sandbox.sanger.ac.uk,1
128.252.76.80,1
128.196.64.219,1
10.235.199.185,1
128.196.64.22,1
si-taverna.si.edu:49153,1
134.192.156.45:8080,1
192.168.46.146,1
10.171.5.93,1
edrabek-lx.igs.umaryland.edu:8080,1
kashmir.araport.org,1
192.168.1.110:8080,1
133.48.62.195,1
ec2-54-83-176-213.compute-1.amazonaws.com,1
27.34.244.236,1
w1.wasmuthlab.org:8001,1
he.biocloud.org.cn,1
10.88.36.43,1
cardamom.bcm.umontreal.ca,1
133.26.84.86:8081,1
127.0.0.1:8001,1
cats2.nibb.ac.jp:8090,1
144.124.110.170,1
137.99.47.249:8080,1
timmy.calsnet.cornell.edu,1
ec2-54-167-244-250.compute-1.amazonaws.com,1
muggle.tw,1
wap:8080,1
127.0.0.4:9093,1
221.150.104.229:8072,1
157.92.24.211,1
192.168.1.144:8080,1
10.193.29.108:8827,1
wren.bcf.ku.edu.libproxy.boisestate.edu,1
